标准时间,经度(Longitude),纬度(Latitude),高度(Altitude_m),SO2(ug/m3),SO2标识,NO2(ug/m3),NO2标识,NO(ug/m3),NO标识,NOx(ug/m3),NOx标识,CO(mg/m3),CO标识,O3(ug/m3),O3标识,工况PM2.5(ug/m3),工况PM2.5标识,工况PM10(ug/m3),工况PM10标识,大气温度(℃),大气温度标识,大气湿度(%),大气湿度标识,风向(°),风向标识,风速(m/s),风速标识,大气压(hPa),大气压标识,Thermal_OC(ug/m^3),Thermal_OC标识,Thermal_EC(ug/m^3),Thermal_EC标识,OptOC(ugC/m^3),OptOC标识,OptEC(ugC/m^3),OptEC标识,TC(ugC/m^3),TC标识,BC_370nm(ng/m3),BC_370nm标识,BC_430nm(ng/m3),BC_430nm标识,蓝色_470nm(ng/m3),蓝色_470nm标识,BC_520nm(ng/m3),BC_520nm标识,黄色_565nm(ng/m3),黄色_565nm标识,黄色_590nm(ng/m3),黄色_590nm标识,红色_660nm(ng/m3),红色_660nm标识,BC_760nm(ng/m3),BC_760nm标识,黑炭_880nm(ng/m3),黑炭_880nm标识,红外_950nm(ng/m3),红外_950nm标识
2026-05-03 08:18:32.200,120.04088426419925,30.411457624621228,129.67868500425203,2.8,,37.3,,2.8,,41.6,,0.483,,51.0,,43.0,,58.7,,17.79,,74.0,,201.0,,0.3,,1013.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.300,120.04088576462293,30.411459304897072,129.57879532470776,3.0,,42.5,,4.0,,48.7,,0.494,,46.4,,43.0,,58.7,,17.78,,75.0,,180.0,,0.3,,1013.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.400,120.04088631778312,30.411461195864984,129.3642135686062,2.0,,43.9,,4.5,,50.7,,0.486,,45.3,,43.0,,58.7,,17.79,,76.0,,232.0,,0.1,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.500,120.04088561003819,30.41146284288899,129.35362240277664,2.2,,44.1,,4.9,,51.5,,0.481,,46.9,,43.0,,58.7,,17.9,,75.0,,256.0,,0.1,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.600,120.04088649973491,30.411462312404854,129.2186401894919,3.1,,47.1,,4.6,,54.2,,0.491,,47.7,,47.5,,66.0,,18.29,,74.0,,178.0,,0.5,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.700,120.04088592202046,30.411464048506446,129.10008176146135,2.7,,45.6,,5.4,,54.0,,0.505,,50.3,,47.5,,66.0,,19.34,,71.0,,217.0,,0.2,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.800,120.04088625677251,30.411463167127593,129.07489057750206,3.1,,45.3,,6.5,,55.2,,0.506,,55.1,,47.5,,66.0,,21.6,,64.0,,328.0,,0.0,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:32.900,120.04088574791685,30.41146302924909,128.8901708939547,2.0,,42.0,,5.9,,51.1,,0.506,,59.9,,47.5,,66.0,,22.27,,61.0,,258.0,,0.2,,1014.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.000,120.04088382294192,30.411463009000883,128.72826730943197,2.8,,41.5,,5.2,,49.4,,0.514,,67.9,,47.5,,66.0,,22.92,,59.0,,80.0,,0.2,,1014.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.100,120.04088679702649,30.411460635624618,128.59964689787404,2.2,,34.0,,4.6,,41.1,,0.488,,73.6,,47.5,,66.0,,23.77,,57.0,,176.0,,0.4,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.200,120.04088701924084,30.41146018794499,128.45180282152955,3.2,,30.0,,3.4,,35.2,,0.481,,79.5,,47.5,,66.0,,22.2,,61.0,,117.0,,0.9,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.300,120.04088595699429,30.41145902766284,128.35557932074565,3.2,,29.7,,3.0,,34.3,,0.477,,84.4,,32.2,,61.9,,21.09,,65.0,,126.0,,0.5,,1013.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.400,120.04088872831191,30.411459079822517,128.3521465994238,4.0,,29.0,,2.7,,33.1,,0.475,,86.1,,32.2,,61.9,,22.13,,62.0,,183.0,,0.5,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.500,120.04088959541038,30.411460307358585,128.0965812696338,4.0,,28.0,,2.3,,31.6,,0.455,,93.6,,32.2,,61.9,,24.2,,54.0,,129.0,,0.7,,1013.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.600,120.04088939295409,30.411461752832775,127.98163026184838,4.5,,26.7,,2.2,,30.2,,0.445,,103.4,,32.2,,61.9,,21.7,,60.0,,118.0,,0.9,,1013.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.700,120.04089191334023,30.41146339753004,127.87278110244557,4.3,,25.9,,1.9,,28.8,,0.436,,106.8,,32.2,,61.9,,23.06,,56.0,,51.0,,0.4,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.800,120.04089144809144,30.411462202798,127.7533205927436,4.1,,24.0,,2.1,,27.2,,0.399,,113.1,,32.2,,61.9,,22.61,,56.0,,82.0,,0.7,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:33.900,120.04089002122961,30.411462645551815,127.5810537130453,4.2,,23.7,,1.5,,25.9,,0.384,,117.1,,32.2,,61.9,,22.2,,56.0,,151.0,,1.7,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.000,120.04089101325845,30.411463313277718,127.39520157419274,3.9,,24.1,,1.5,,26.4,,0.392,,120.5,,43.4,,74.8,,22.73,,55.0,,203.0,,0.9,,1013.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.100,120.04089325119756,30.411463849539107,127.36114667654041,4.3,,23.4,,1.3,,25.4,,0.402,,122.7,,43.4,,74.8,,23.14,,54.0,,71.0,,0.7,,1013.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.200,120.0408924469042,30.411464508057374,127.35016421107794,4.1,,23.3,,1.1,,24.9,,0.412,,120.5,,43.4,,74.8,,24.78,,50.0,,73.0,,0.6,,1013.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.300,120.04089251158909,30.41146673285079,127.26990864878451,4.1,,26.0,,0.9,,27.3,,0.409,,118.3,,43.4,,74.8,,23.9,,51.0,,105.0,,0.8,,1013.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.400,120.04089420853235,30.41146701461553,127.2230101152148,4.2,,25.8,,1.6,,28.4,,0.416,,122.3,,43.4,,74.8,,24.12,,49.0,,180.0,,1.2,,1013.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.500,120.0408921995681,30.41146738390389,127.09164296496633,3.2,,22.9,,1.6,,25.5,,0.373,,128.1,,43.4,,74.8,,23.39,,46.0,,144.0,,0.7,,1013.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.600,120.04089127671558,30.41146931226937,126.99222309870362,3.8,,22.7,,1.4,,24.8,,0.371,,128.0,,43.4,,74.8,,23.8,,48.0,,125.0,,1.9,,1013.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.700,120.04089014630631,30.41146884972821,126.82299735398122,2.9,,24.0,,1.4,,26.2,,0.413,,135.0,,40.8,,70.0,,24.65,,46.0,,82.0,,0.6,,1013.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.800,120.04089222618958,30.411468003798728,126.76835739758323,4.1,,23.9,,1.2,,25.8,,0.434,,140.0,,40.8,,70.0,,25.36,,45.0,,64.0,,0.4,,1013.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:34.900,120.0408942027035,30.41146737913422,126.71269439891506,4.2,,24.5,,1.8,,27.2,,0.431,,147.4,,40.8,,70.0,,24.68,,46.0,,135.0,,0.6,,1013.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.000,120.0408930343284,30.411470101026048,126.68135474599632,3.6,,24.1,,0.6,,25.1,,0.422,,152.3,,40.8,,70.0,,24.31,,47.0,,148.0,,0.5,,1013.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.100,120.04089296843087,30.41146916488768,126.5822799907521,3.7,,24.1,,0.4,,24.6,,0.419,,151.5,,40.8,,70.0,,24.58,,46.0,,133.0,,2.3,,1013.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.200,120.04089270736614,30.4114713252874,126.41155133994735,5.0,,22.4,,0.6,,23.3,,0.394,,159.3,,40.8,,70.0,,24.63,,45.0,,157.0,,1.7,,1012.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.300,120.04089307084264,30.411471245095804,126.30950442168232,4.8,,21.7,,0.9,,23.2,,0.396,,162.0,,39.1,,69.4,,25.09,,44.0,,115.0,,1.9,,1012.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.400,120.04089311255008,30.41147105326212,126.26865287206128,5.0,,20.6,,0.8,,21.8,,0.359,,164.4,,39.1,,69.4,,24.87,,42.0,,65.0,,1.6,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.500,120.04089409866359,30.41147146879565,125.9792065163774,5.3,,20.2,,0.7,,21.2,,0.356,,166.1,,39.1,,69.4,,25.25,,42.0,,23.0,,1.2,,1012.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.600,120.04089467628964,30.41146952659172,125.92099202562954,4.6,,18.0,,0.2,,18.3,,0.347,,171.4,,39.1,,69.4,,25.16,,39.0,,132.0,,2.9,,1012.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.700,120.04089680052338,30.41146841280055,125.80377512564299,4.8,,14.2,,0.5,,14.9,,0.325,,172.6,,39.1,,69.4,,25.25,,38.0,,98.0,,2.5,,1012.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.800,120.04089619115211,30.411469754954304,125.70752075601878,5.0,,13.2,,0.0,,13.2,,0.325,,178.6,,39.1,,69.4,,25.55,,38.0,,147.0,,1.2,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:35.900,120.04089864746076,30.411470163189225,125.6189540114455,5.9,,13.3,,-0.8,,12.2,,0.338,,188.3,,39.1,,69.4,,25.26,,38.0,,162.0,,1.5,,1012.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.000,120.0408989152247,30.41147103055998,125.40348696929813,5.3,,14.0,,-0.9,,12.7,,0.339,,189.5,,34.5,,54.1,,25.9,,37.0,,150.0,,0.5,,1012.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.100,120.04089920431542,30.41147088874091,125.3421084891486,4.9,,15.2,,-0.3,,14.8,,0.356,,195.7,,34.5,,54.1,,26.09,,38.0,,152.0,,1.8,,1011.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.200,120.04089913237112,30.41146964615861,125.23360004544435,5.3,,16.5,,0.1,,16.6,,0.359,,205.5,,34.5,,54.1,,25.75,,40.0,,143.0,,1.5,,1011.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.300,120.0408978797166,30.411467396237793,125.16887811866182,5.2,,17.8,,0.0,,17.7,,0.364,,210.5,,34.5,,54.1,,25.96,,40.0,,199.0,,1.5,,1011.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.400,120.04089881539393,30.411467864785102,125.1388199970106,5.6,,17.8,,-0.3,,17.4,,0.362,,205.5,,34.5,,54.1,,26.06,,39.0,,144.0,,2.2,,1011.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.500,120.04089811053883,30.41146617657659,125.02016051810239,4.9,,17.9,,0.2,,18.2,,0.369,,215.6,,34.5,,54.1,,25.75,,39.0,,95.0,,2.2,,1011.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.600,120.0408978226689,30.41146515764435,124.8991006866638,5.1,,17.0,,0.2,,17.4,,0.366,,204.2,,34.5,,54.1,,27.28,,34.0,,105.0,,0.2,,1011.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.700,120.0408971854155,30.41146300985531,124.75340075531548,5.9,,16.6,,0.2,,17.0,,0.356,,221.5,,38.2,,71.1,,27.05,,38.0,,88.0,,1.4,,1011.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.800,120.04089585531108,30.41146321185417,124.59231890005962,6.6,,19.0,,0.6,,20.0,,0.403,,230.3,,38.2,,71.1,,26.24,,39.0,,71.0,,2.4,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:36.900,120.04089748564593,30.411464973496784,124.51390075911006,6.2,,19.3,,0.4,,19.9,,0.4,,221.5,,38.2,,71.1,,26.38,,38.0,,61.0,,1.8,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.000,120.0408956062765,30.41146662350468,124.49037740371803,5.2,,19.6,,-0.1,,19.5,,0.398,,223.8,,38.2,,71.1,,27.26,,37.0,,51.0,,0.6,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.100,120.04089579374096,30.41146806695245,124.3305148512219,3.9,,15.9,,0.0,,15.9,,0.35,,200.9,,38.2,,71.1,,26.24,,34.0,,131.0,,3.0,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.200,120.04089349602289,30.411467143899557,124.31312982549838,4.2,,13.0,,-0.5,,12.2,,0.338,,201.0,,38.2,,71.1,,26.64,,34.0,,111.0,,2.9,,1011.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.300,120.04089169106473,30.411467084886656,124.18675943866619,4.5,,13.0,,-0.6,,12.1,,0.349,,206.0,,38.2,,71.1,,26.44,,35.0,,137.0,,2.5,,1011.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.400,120.04089117325763,30.411466523203703,124.06103765663067,4.3,,13.5,,-0.4,,13.0,,0.349,,211.0,,49.0,,73.4,,26.63,,35.0,,178.0,,1.3,,1011.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.500,120.04089058905447,30.411464850444638,123.94260067858505,4.7,,13.1,,-0.4,,12.5,,0.349,,212.7,,49.0,,73.4,,26.77,,35.0,,132.0,,1.8,,1011.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.600,120.04089215815965,30.411465782514977,123.75762489255732,4.4,,13.8,,-0.2,,13.4,,0.347,,210.0,,49.0,,73.4,,26.67,,34.0,,124.0,,2.0,,1010.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.700,120.04089066283284,30.411465404539094,123.72131193993138,4.1,,13.5,,-0.1,,13.3,,0.347,,206.5,,49.0,,73.4,,27.06,,34.0,,191.0,,0.7,,1010.8,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.800,120.0408916650517,30.411466150404234,123.64044197895123,4.3,,13.7,,-0.2,,13.3,,0.347,,212.8,,49.0,,73.4,,27.29,,34.0,,165.0,,1.0,,1010.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:37.900,120.04089236937568,30.411466234496693,123.54352715751655,4.1,,14.3,,0.1,,14.4,,0.359,,207.8,,49.0,,73.4,,27.37,,33.0,,225.0,,0.6,,1010.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.000,120.04089179802017,30.41146457546344,123.4488274785293,3.6,,13.9,,0.6,,14.7,,0.357,,200.8,,24.7,,60.2,,30.33,,29.0,,327.0,,0.2,,1010.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.100,120.0408935753747,30.411463254249284,123.35879391728947,4.2,,14.9,,-0.5,,14.2,,0.359,,211.1,,24.7,,60.2,,29.01,,32.0,,120.0,,1.1,,1010.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.200,120.04089593473006,30.411463202393136,123.16348752446375,4.5,,16.5,,-0.6,,15.6,,0.368,,218.1,,24.7,,60.2,,27.39,,34.0,,82.0,,2.5,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.300,120.04089623991892,30.411462528872676,122.97939380395077,4.3,,17.0,,-0.4,,16.4,,0.373,,223.4,,24.7,,60.2,,26.67,,35.0,,119.0,,3.3,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.400,120.04089695202194,30.41146066003361,122.74150713200079,3.9,,18.0,,-0.5,,17.1,,0.363,,223.0,,24.7,,60.2,,27.03,,34.0,,82.0,,2.0,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.500,120.0408971170295,30.411460589611497,122.61523757928218,3.7,,18.9,,-0.5,,18.1,,0.375,,220.9,,24.7,,60.2,,27.11,,34.0,,74.0,,1.4,,1010.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.600,120.04089972557297,30.411460664833076,122.50368361376304,4.7,,19.7,,0.0,,19.8,,0.38,,218.5,,24.7,,60.2,,26.88,,34.0,,73.0,,1.6,,1010.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.700,120.04089857626359,30.411461495492105,122.3196659190021,4.5,,21.3,,0.2,,21.7,,0.382,,210.2,,48.3,,71.6,,27.17,,35.0,,64.0,,1.4,,1010.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.800,120.04089880457762,30.411461331535257,122.23298095532323,4.6,,26.5,,0.6,,27.4,,0.389,,201.0,,48.3,,71.6,,26.64,,38.0,,71.0,,3.0,,1009.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:38.900,120.04089721099115,30.411458698578112,122.06622819342454,5.1,,29.5,,0.5,,30.3,,0.37,,192.1,,48.3,,71.6,,26.42,,39.0,,72.0,,2.2,,1010.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.000,120.04089795887288,30.411458834833848,121.98972155570067,4.1,,30.3,,0.4,,30.9,,0.367,,193.1,,48.3,,71.6,,26.19,,39.0,,78.0,,2.5,,1010.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.100,120.04089866385753,30.41145815922177,121.68708308174054,4.7,,27.4,,0.3,,27.9,,0.363,,192.9,,48.3,,71.6,,25.96,,40.0,,76.0,,2.1,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.200,120.04089847804596,30.411459294259316,121.50565182485691,5.0,,26.7,,0.2,,27.0,,0.369,,190.1,,48.3,,71.6,,25.9,,40.0,,76.0,,2.8,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.300,120.04089864035694,30.411459741992452,121.28379281299004,4.4,,28.3,,-0.2,,27.9,,0.366,,182.0,,48.3,,71.6,,25.8,,41.0,,70.0,,1.7,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.400,120.04089958463237,30.4114615731979,121.11426788420928,3.9,,30.0,,-0.1,,29.8,,0.372,,174.2,,25.9,,80.6,,25.56,,42.0,,71.0,,2.2,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.500,120.04089821825264,30.41146147057069,120.81410414747735,4.0,,28.7,,0.3,,29.1,,0.357,,173.0,,25.9,,80.6,,25.25,,43.0,,78.0,,3.0,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.600,120.04089878148669,30.411461959669936,120.75977761063625,4.3,,29.3,,0.0,,29.3,,0.36,,168.8,,25.9,,80.6,,25.2,,43.0,,72.0,,2.3,,1010.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.700,120.04089864332532,30.4114624012053,120.54424580680728,4.3,,29.6,,0.1,,29.7,,0.365,,166.2,,25.9,,80.6,,24.92,,45.0,,71.0,,2.8,,1010.3,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.800,120.04089828923831,30.411460647790204,120.37017788005247,3.6,,29.0,,-0.1,,28.8,,0.36,,167.0,,25.9,,80.6,,24.62,,47.0,,81.0,,3.0,,1010.5,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:39.900,120.04089800058485,30.411460969697075,120.16836861604989,3.7,,30.2,,-0.2,,30.0,,0.371,,163.2,,25.9,,80.6,,24.34,,50.0,,76.0,,3.1,,1010.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.000,120.04089822208464,30.411460575170153,119.98448103396393,3.4,,28.0,,0.2,,28.3,,0.373,,165.5,,29.7,,55.6,,24.08,,53.0,,80.0,,2.8,,1010.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.100,120.04089843772361,30.4114606079123,119.86921788085525,3.7,,27.1,,0.1,,27.3,,0.376,,164.4,,29.7,,55.6,,24.0,,53.0,,81.0,,3.6,,1010.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.200,120.04089838658889,30.411460199500933,119.69396692232712,4.4,,28.2,,0.3,,28.6,,0.386,,158.6,,29.7,,55.6,,23.85,,54.0,,83.0,,2.4,,1010.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.300,120.04089755085171,30.411459782209548,119.65827260567347,4.4,,31.0,,0.1,,31.2,,0.369,,153.2,,29.7,,55.6,,23.63,,56.0,,82.0,,2.2,,1010.9,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.400,120.04089645227197,30.411459459808764,119.46934102282916,3.2,,31.2,,0.4,,31.7,,0.362,,148.6,,29.7,,55.6,,23.44,,58.0,,79.0,,2.6,,1011.0,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.500,120.04089622859215,30.411459080270042,119.32238070302589,3.6,,30.0,,0.4,,30.6,,0.366,,150.6,,29.7,,55.6,,23.35,,59.0,,83.0,,2.7,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.600,120.04089407535747,30.411460258293626,119.1976438596985,3.6,,28.6,,0.3,,29.0,,0.362,,148.4,,29.7,,55.6,,23.08,,61.0,,83.0,,2.5,,1011.1,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.700,120.04089253587063,30.41145768218702,118.97105226760958,3.8,,30.6,,-0.1,,30.5,,0.359,,141.0,,24.0,,50.6,,22.93,,62.0,,77.0,,1.6,,1011.2,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.800,120.04089231226217,30.411460619092406,118.84063618254447,3.8,,32.7,,-0.1,,32.5,,0.364,,137.4,,24.0,,50.6,,22.78,,63.0,,70.0,,1.8,,1011.4,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:40.900,120.04089002480679,30.411459843207428,118.67259010771237,3.4,,31.7,,0.0,,31.7,,0.366,,135.1,,24.0,,50.6,,22.47,,65.0,,74.0,,1.8,,1011.6,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
2026-05-03 08:18:41.000,120.04089045125374,30.41145835988077,118.4995383862032,3.9,,29.8,,0.0,,29.9,,0.358,,134.3,,24.0,,50.6,,22.4,,66.0,,70.0,,1.7,,1011.7,,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D,,D
